id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
2740371,12/14/2023 6:01,http://119.197.163.57:49027/.i,online,12/16/2023 10:32,malware_download,hajime,https://urlhaus.abuse.ch/url/2740371/,misa11n
2740361,12/14/2023 6:01,http://123.172.57.81:9606/.i,online,12/16/2023 10:36,malware_download,hajime,https://urlhaus.abuse.ch/url/2740361/,misa11n
2740363,12/14/2023 6:01,http://223.13.84.34:16490/.i,online,12/16/2023 10:27,malware_download,hajime,https://urlhaus.abuse.ch/url/2740363/,misa11n
2740356,12/14/2023 6:00,https://cdn.discordapp.com/attachments/1184598322812567652/1184598631622381598/PlanetsTherapy.rar,online,12/16/2023 10:40,malware_download,"discord,infostealer,pwd-beta",https://urlhaus.abuse.ch/url/2740356/,anonymous
2740355,12/14/2023 5:59,http://90.58.19.254:56024/.i,online,12/16/2023 10:31,malware_download,hajime,https://urlhaus.abuse.ch/url/2740355/,misa11n
2740354,12/14/2023 5:59,http://219.85.59.58:14615/.i,online,12/16/2023 10:33,malware_download,hajime,https://urlhaus.abuse.ch/url/2740354/,misa11n
2740353,12/14/2023 5:59,http://110.130.169.192:25819/.i,online,12/16/2023 10:46,malware_download,hajime,https://urlhaus.abuse.ch/url/2740353/,misa11n
2740350,12/14/2023 5:59,http://82.194.54.63:14002/.i,online,12/16/2023 10:27,malware_download,hajime,https://urlhaus.abuse.ch/url/2740350/,misa11n
2740348,12/14/2023 5:22,http://166.0.255.125/AB4g5/fatniggarm7,online,12/16/2023 10:45,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2740348/,tolisec
2740345,12/14/2023 4:07,http://154.92.16.100/Admin/svchost1.exe,online,12/16/2023 10:26,malware_download,"32,exe,VenomRAT",https://urlhaus.abuse.ch/url/2740345/,zbetcheckin
2740344,12/14/2023 3:49,http://125.47.69.225:35485/Mozi.m,online,12/16/2023 10:30,malware_download,"elf,Mozi",https://urlhaus.abuse.ch/url/2740344/,lrz_urlhaus
2740341,12/14/2023 2:45,http://200.69.62.206:34980/i,online,12/16/2023 10:46,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2740341/,geenensp
2740326,12/13/2023 21:43,http://200.59.114.216:47155/bin.sh,online,12/16/2023 10:33,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2740326/,geenensp
2740318,12/13/2023 19:32,http://89.190.156.10/arm7,online,12/16/2023 10:49,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2740318/,tolisec
2740319,12/13/2023 19:32,http://89.190.156.10/arm5,online,12/16/2023 10:29,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2740319/,tolisec
2740311,12/13/2023 17:00,http://193.233.132.59/BEST-13-12-2023v1.exe,online,12/16/2023 10:31,malware_download,"64,exe,RedLineStealer",https://urlhaus.abuse.ch/url/2740311/,zbetcheckin
2740309,12/13/2023 16:49,http://216.244.247.231:34948/Mozi.m,online,12/16/2023 10:28,malware_download,"elf,Mozi",https://urlhaus.abuse.ch/url/2740309/,lrz_urlhaus
2740307,12/13/2023 15:48,http://200.59.72.13:49034/i,online,12/16/2023 10:31,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2740307/,geenensp
2740229,12/13/2023 15:37,http://proecologicsistem.com/des.bin,online,12/16/2023 10:46,malware_download,GuLoader,https://urlhaus.abuse.ch/url/2740229/,JAMESWT_MHT
2740219,12/13/2023 15:13,http://200.59.72.13:49034/bin.sh,online,12/16/2023 10:24,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2740219/,geenensp
2740218,12/13/2023 15:06,http://89.23.98.92/file4/pdf.exe,online,12/16/2023 10:37,malware_download,"bookinggoogledrive,RedLineStealer,stealer",https://urlhaus.abuse.ch/url/2740218/,JAMESWT_MHT
2740202,12/13/2023 14:50,https://adclick.g.doubleclick.net/pcs/click?adurl=//balkarsoftware.cubistech.com,online,12/16/2023 10:40,malware_download,"DarkGate,redir-302,zip",https://urlhaus.abuse.ch/url/2740202/,abuse_ch
2740203,12/13/2023 14:50,https://balkarsoftware.cubistech.com/,online,12/16/2023 10:31,malware_download,"DarkGate,geofenced,redir-302,USA",https://urlhaus.abuse.ch/url/2740203/,abuse_ch
2740188,12/13/2023 14:31,https://brahmacouncil.com/dm/POA35BT56TT.bat,online,12/16/2023 10:28,malware_download,None,https://urlhaus.abuse.ch/url/2740188/,sekkuriti
2740187,12/13/2023 14:04,http://170.254.54.243:43161/Mozi.m,online,12/16/2023 10:47,malware_download,"elf,Mozi",https://urlhaus.abuse.ch/url/2740187/,lrz_urlhaus
2740183,12/13/2023 13:18,http://121.190.90.250:8081/js/45.640.txt,online,12/16/2023 10:25,malware_download,"CoinMiner,shellscript",https://urlhaus.abuse.ch/url/2740183/,lrz_urlhaus
2740182,12/13/2023 13:18,http://121.190.90.250:8081/js/45.647.txt,online,12/16/2023 10:46,malware_download,"CoinMiner,shellscript",https://urlhaus.abuse.ch/url/2740182/,lrz_urlhaus
2740180,12/13/2023 13:03,https://nac-ecs.co.mz/onedrive/ORDER-231211.Xls.js,online,12/16/2023 10:29,malware_download,"js,opendir,wshrat",https://urlhaus.abuse.ch/url/2740180/,abuse_ch
2740178,12/13/2023 13:03,https://nac-ecs.co.mz/onedrive/Payment_Slip.jar,online,12/16/2023 10:42,malware_download,jar,https://urlhaus.abuse.ch/url/2740178/,abuse_ch
2740179,12/13/2023 13:03,https://nac-ecs.co.mz/onedrive/ORDER-2320884.pdf.xz,online,12/16/2023 10:42,malware_download,"opendir,xz",https://urlhaus.abuse.ch/url/2740179/,abuse_ch
2740176,12/13/2023 13:03,https://nac-ecs.co.mz/onedrive/ORDER-232111.pdf.js,online,12/16/2023 10:39,malware_download,"js,opendir",https://urlhaus.abuse.ch/url/2740176/,abuse_ch
2740177,12/13/2023 13:03,https://nac-ecs.co.mz/onedrive/ORDER-232112.pdf.js,online,12/16/2023 10:28,malware_download,"js,opendir",https://urlhaus.abuse.ch/url/2740177/,abuse_ch
2740170,12/13/2023 12:51,http://172.245.208.4/2116/wlanext.exe,online,12/16/2023 10:22,malware_download,"AgentTesla,exe,GuLoader,opendir",https://urlhaus.abuse.ch/url/2740170/,abuse_ch
2740165,12/13/2023 12:49,http://sagheur.top/neuvo/abux.exe,online,12/16/2023 10:40,malware_download,"AgentTesla,exe",https://urlhaus.abuse.ch/url/2740165/,abuse_ch
2740150,12/13/2023 11:55,http://34.82.253.169/KBVdVW183.bin,online,12/16/2023 10:29,malware_download,None,https://urlhaus.abuse.ch/url/2740150/,abuse_ch
2740148,12/13/2023 11:28,http://24.144.70.95/int.exe,online,12/16/2023 10:33,malware_download,"32,exe,LummaStealer",https://urlhaus.abuse.ch/url/2740148/,zbetcheckin
2740139,12/13/2023 10:46,http://103.78.0.111/Sakura.sh,online,12/16/2023 10:41,malware_download,"mirai,shellscript",https://urlhaus.abuse.ch/url/2740139/,lrz_urlhaus
2740138,12/13/2023 10:38,http://24.144.70.95/file.exe,online,12/16/2023 10:46,malware_download,"32,exe,LummaStealer",https://urlhaus.abuse.ch/url/2740138/,zbetcheckin
2740137,12/13/2023 9:49,https://chingman.net/xduma.zip,online,12/16/2023 10:41,malware_download,None,https://urlhaus.abuse.ch/url/2740137/,anonymous
2740132,12/13/2023 8:58,http://103.78.0.111/x-3.2-.Sakura,online,12/16/2023 10:47,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740132/,lrz_urlhaus
2740133,12/13/2023 8:58,http://103.78.0.111/a-r.m-7.Sakura,online,12/16/2023 10:48,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740133/,lrz_urlhaus
2740124,12/13/2023 8:58,http://103.78.0.111/m-i.p-s.Sakura,online,12/16/2023 10:26,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740124/,lrz_urlhaus
2740125,12/13/2023 8:58,http://103.78.0.111/a-r.m-4.Sakura,online,12/16/2023 10:32,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740125/,lrz_urlhaus
2740126,12/13/2023 8:58,http://103.78.0.111/a-r.m-6.Sakura,online,12/16/2023 10:49,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740126/,lrz_urlhaus
2740127,12/13/2023 8:58,http://103.78.0.111/m-6.8-k.Sakura,online,12/16/2023 10:26,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740127/,lrz_urlhaus
2740128,12/13/2023 8:58,http://103.78.0.111/s-h.4-.Sakura,online,12/16/2023 10:49,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740128/,lrz_urlhaus
2740129,12/13/2023 8:58,http://103.78.0.111/p-p.c-.Sakura,online,12/16/2023 10:39,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740129/,lrz_urlhaus
2740130,12/13/2023 8:58,http://103.78.0.111/i-5.8-6.Sakura,online,12/16/2023 10:36,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740130/,lrz_urlhaus
2740131,12/13/2023 8:58,http://103.78.0.111/a-r.m-5.Sakura,online,12/16/2023 10:33,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740131/,lrz_urlhaus
2740123,12/13/2023 8:58,http://103.78.0.111/m-p.s-l.Sakura,online,12/16/2023 10:37,malware_download,"elf,gafgyt,mirai",https://urlhaus.abuse.ch/url/2740123/,lrz_urlhaus
2740117,12/13/2023 7:09,http://39.174.238.56:64528/.i,online,12/16/2023 10:26,malware_download,hajime,https://urlhaus.abuse.ch/url/2740117/,misa11n
2740116,12/13/2023 7:09,http://123.175.91.190:5185/.i,online,12/16/2023 10:31,malware_download,hajime,https://urlhaus.abuse.ch/url/2740116/,misa11n
2740114,12/13/2023 7:09,http://223.8.187.64:22127/.i,online,12/16/2023 10:26,malware_download,hajime,https://urlhaus.abuse.ch/url/2740114/,misa11n
2740105,12/13/2023 7:09,http://111.70.20.97:14866/.i,online,12/16/2023 10:28,malware_download,hajime,https://urlhaus.abuse.ch/url/2740105/,misa11n
2740106,12/13/2023 7:09,http://110.183.58.148:10792/.i,online,12/16/2023 10:30,malware_download,hajime,https://urlhaus.abuse.ch/url/2740106/,misa11n
2740108,12/13/2023 7:09,http://95.249.191.222:57983/.i,online,12/16/2023 10:28,malware_download,hajime,https://urlhaus.abuse.ch/url/2740108/,misa11n
2740110,12/13/2023 7:09,http://123.175.96.60:58825/.i,online,12/16/2023 10:29,malware_download,hajime,https://urlhaus.abuse.ch/url/2740110/,misa11n
2740111,12/13/2023 7:09,http://36.97.161.233:54935/.i,online,12/16/2023 10:39,malware_download,hajime,https://urlhaus.abuse.ch/url/2740111/,misa11n
2740112,12/13/2023 7:09,http://1.70.161.47:28443/.i,online,12/16/2023 10:27,malware_download,hajime,https://urlhaus.abuse.ch/url/2740112/,misa11n
2740104,12/13/2023 7:09,http://49.89.184.160:26018/.i,online,12/16/2023 10:35,malware_download,hajime,https://urlhaus.abuse.ch/url/2740104/,misa11n
2740096,12/13/2023 7:09,http://223.12.189.163:37210/.i,online,12/16/2023 10:32,malware_download,hajime,https://urlhaus.abuse.ch/url/2740096/,misa11n
2740098,12/13/2023 7:09,http://59.29.39.111:62085/.i,online,12/16/2023 10:42,malware_download,hajime,https://urlhaus.abuse.ch/url/2740098/,misa11n
2740099,12/13/2023 7:09,http://180.116.67.155:43135/.i,online,12/16/2023 10:45,malware_download,hajime,https://urlhaus.abuse.ch/url/2740099/,misa11n
2740100,12/13/2023 7:09,http://223.13.27.46:32018/.i,online,12/16/2023 10:47,malware_download,hajime,https://urlhaus.abuse.ch/url/2740100/,misa11n
2740101,12/13/2023 7:09,http://114.239.10.250:61944/.i,online,12/16/2023 10:42,malware_download,hajime,https://urlhaus.abuse.ch/url/2740101/,misa11n
2740080,12/13/2023 7:09,http://49.64.146.51:54752/.i,online,12/16/2023 10:26,malware_download,hajime,https://urlhaus.abuse.ch/url/2740080/,misa11n
2740081,12/13/2023 7:09,http://123.175.115.30:48245/.i,online,12/16/2023 10:22,malware_download,hajime,https://urlhaus.abuse.ch/url/2740081/,misa11n
2740087,12/13/2023 7:09,http://1.70.128.25:23328/.i,online,12/16/2023 10:47,malware_download,hajime,https://urlhaus.abuse.ch/url/2740087/,misa11n
2740088,12/13/2023 7:09,http://114.218.213.93:13524/.i,online,12/16/2023 10:27,malware_download,hajime,https://urlhaus.abuse.ch/url/2740088/,misa11n
2740089,12/13/2023 7:09,http://222.189.192.29:34786/.i,online,12/16/2023 10:28,malware_download,hajime,https://urlhaus.abuse.ch/url/2740089/,misa11n
2740075,12/13/2023 7:09,http://110.181.112.148:44321/.i,online,12/16/2023 10:42,malware_download,hajime,https://urlhaus.abuse.ch/url/2740075/,misa11n
2740076,12/13/2023 7:09,http://106.41.71.85:24183/.i,online,12/16/2023 10:25,malware_download,hajime,https://urlhaus.abuse.ch/url/2740076/,misa11n
2740067,12/13/2023 7:09,http://106.41.27.4:47605/.i,online,12/16/2023 10:24,malware_download,hajime,https://urlhaus.abuse.ch/url/2740067/,misa11n
2740068,12/13/2023 7:09,http://95.91.182.4:35327/.i,online,12/16/2023 10:36,malware_download,hajime,https://urlhaus.abuse.ch/url/2740068/,misa11n
2740069,12/13/2023 7:09,http://113.24.165.227:26315/.i,online,12/16/2023 10:36,malware_download,hajime,https://urlhaus.abuse.ch/url/2740069/,misa11n
2740070,12/13/2023 7:09,http://124.234.202.253:20720/.i,online,12/16/2023 10:23,malware_download,hajime,https://urlhaus.abuse.ch/url/2740070/,misa11n
2740071,12/13/2023 7:09,http://223.13.58.159:23847/.i,online,12/16/2023 10:26,malware_download,hajime,https://urlhaus.abuse.ch/url/2740071/,misa11n
2740062,12/13/2023 7:09,http://110.183.21.102:4872/.i,online,12/16/2023 10:27,malware_download,hajime,https://urlhaus.abuse.ch/url/2740062/,misa11n
2740066,12/13/2023 7:09,http://58.71.221.200:31111/.i,online,12/16/2023 10:32,malware_download,hajime,https://urlhaus.abuse.ch/url/2740066/,misa11n
2740061,12/13/2023 7:09,http://178.131.104.3:50875/.i,online,12/16/2023 10:49,malware_download,hajime,https://urlhaus.abuse.ch/url/2740061/,misa11n
2740058,12/13/2023 7:09,http://80.181.130.84:14276/.i,online,12/16/2023 10:23,malware_download,hajime,https://urlhaus.abuse.ch/url/2740058/,misa11n
2740059,12/13/2023 7:09,http://223.15.12.63:39720/.i,online,12/16/2023 10:49,malware_download,hajime,https://urlhaus.abuse.ch/url/2740059/,misa11n
2739987,12/13/2023 3:07,http://121.226.225.118:62967/.i,online,12/16/2023 10:49,malware_download,hajime,https://urlhaus.abuse.ch/url/2739987/,geenensp
2739981,12/13/2023 2:57,http://216.244.247.231:34948/i,online,12/16/2023 10:34,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2739981/,geenensp
2739967,12/13/2023 2:28,http://216.244.247.231:34948/bin.sh,online,12/16/2023 10:33,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2739967/,geenensp
2739966,12/13/2023 1:56,https://floxen.xyz/assets/files/021983908713.exe,online,12/16/2023 10:34,malware_download,"64,exe,meterpreter",https://urlhaus.abuse.ch/url/2739966/,zbetcheckin
2739963,12/13/2023 1:46,http://110.181.233.210:12972/.i,online,12/16/2023 10:39,malware_download,hajime,https://urlhaus.abuse.ch/url/2739963/,geenensp
2739952,12/12/2023 23:23,http://200.6.91.43:47121/i,online,12/16/2023 10:49,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2739952/,geenensp
2739951,12/12/2023 23:08,http://200.6.91.43:47121/bin.sh,online,12/16/2023 10:49,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2739951/,geenensp
2739929,12/12/2023 17:22,http://221.132.33.173/spc,online,12/16/2023 10:35,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739929/,tolisec
2739862,12/12/2023 12:57,http://172.245.208.4/wfe/microsoftdecidedtoupdateentirethingsfromthepcfordletehistorycachecookiefromthepc.Doc,online,12/16/2023 10:22,malware_download,None,https://urlhaus.abuse.ch/url/2739862/,anonymous
2739861,12/12/2023 12:51,https://raw.githubusercontent.com/nateeintanan2527/Joyce_Data/main/DATA3.zip,online,12/16/2023 10:45,malware_download,None,https://urlhaus.abuse.ch/url/2739861/,anonymous
2739854,12/12/2023 9:07,https://uploaddeimagens.com.br/images/004/686/431/original/dll_vbe.jpg,online,12/16/2023 10:39,malware_download,"rat,RemcosRAT",https://urlhaus.abuse.ch/url/2739854/,abuse_ch
2739830,12/12/2023 6:09,http://112.254.166.248:9883/.i,online,12/16/2023 10:32,malware_download,hajime,https://urlhaus.abuse.ch/url/2739830/,misa11n
2739825,12/12/2023 6:09,http://114.239.124.142:42775/.i,online,12/16/2023 10:36,malware_download,hajime,https://urlhaus.abuse.ch/url/2739825/,misa11n
2739816,12/12/2023 6:09,http://123.172.53.10:34425/.i,online,12/16/2023 10:46,malware_download,hajime,https://urlhaus.abuse.ch/url/2739816/,misa11n
2739821,12/12/2023 6:09,http://113.24.190.114:64804/.i,online,12/16/2023 10:48,malware_download,hajime,https://urlhaus.abuse.ch/url/2739821/,misa11n
2739802,12/12/2023 6:09,http://117.95.232.69:26608/.i,online,12/16/2023 10:28,malware_download,hajime,https://urlhaus.abuse.ch/url/2739802/,misa11n
2739805,12/12/2023 6:09,http://1.70.102.147:9118/.i,online,12/16/2023 10:41,malware_download,hajime,https://urlhaus.abuse.ch/url/2739805/,misa11n
2739806,12/12/2023 6:09,http://117.89.124.183:13199/.i,online,12/16/2023 10:29,malware_download,hajime,https://urlhaus.abuse.ch/url/2739806/,misa11n
2739810,12/12/2023 6:09,http://113.24.186.169:52955/.i,online,12/16/2023 10:22,malware_download,hajime,https://urlhaus.abuse.ch/url/2739810/,misa11n
2739793,12/12/2023 6:09,http://1.69.106.220:59484/.i,online,12/16/2023 10:49,malware_download,hajime,https://urlhaus.abuse.ch/url/2739793/,misa11n
2739797,12/12/2023 6:09,http://116.222.165.85:43378/.i,online,12/16/2023 10:27,malware_download,hajime,https://urlhaus.abuse.ch/url/2739797/,misa11n
2739798,12/12/2023 6:09,http://110.180.180.242:28869/.i,online,12/16/2023 10:36,malware_download,hajime,https://urlhaus.abuse.ch/url/2739798/,misa11n
2739790,12/12/2023 6:09,http://123.172.82.195:28558/.i,online,12/16/2023 10:47,malware_download,hajime,https://urlhaus.abuse.ch/url/2739790/,misa11n
2739787,12/12/2023 6:09,http://194.33.191.102/autorun.exe,online,12/16/2023 10:46,malware_download,"32,exe,RedLineStealer",https://urlhaus.abuse.ch/url/2739787/,zbetcheckin
2739785,12/12/2023 6:09,http://139.47.12.16:42706/.i,online,12/16/2023 10:38,malware_download,hajime,https://urlhaus.abuse.ch/url/2739785/,misa11n
2739776,12/12/2023 6:08,http://223.10.27.32:47030/.i,online,12/16/2023 10:36,malware_download,hajime,https://urlhaus.abuse.ch/url/2739776/,misa11n
2739777,12/12/2023 6:08,http://197.44.210.17:3215/.i,online,12/16/2023 10:32,malware_download,hajime,https://urlhaus.abuse.ch/url/2739777/,misa11n
2739778,12/12/2023 6:08,http://186.96.209.159:39429/.i,online,12/16/2023 10:32,malware_download,hajime,https://urlhaus.abuse.ch/url/2739778/,misa11n
2739779,12/12/2023 6:08,http://222.93.236.187:5862/.i,online,12/16/2023 10:27,malware_download,hajime,https://urlhaus.abuse.ch/url/2739779/,misa11n
2739768,12/12/2023 6:07,http://36.48.41.218:7367/.i,online,12/16/2023 10:37,malware_download,hajime,https://urlhaus.abuse.ch/url/2739768/,misa11n
2739770,12/12/2023 6:07,http://223.8.234.50:1741/.i,online,12/16/2023 10:26,malware_download,hajime,https://urlhaus.abuse.ch/url/2739770/,misa11n
2739771,12/12/2023 6:07,http://42.116.132.33:42475/.i,online,12/16/2023 10:47,malware_download,hajime,https://urlhaus.abuse.ch/url/2739771/,misa11n
2739765,12/12/2023 6:07,http://223.13.68.240:37652/.i,online,12/16/2023 10:42,malware_download,hajime,https://urlhaus.abuse.ch/url/2739765/,misa11n
2739758,12/12/2023 6:07,http://61.73.46.133:22000/.i,online,12/16/2023 10:26,malware_download,hajime,https://urlhaus.abuse.ch/url/2739758/,misa11n
2739759,12/12/2023 6:07,http://2.87.187.216:14855/.i,online,12/16/2023 10:31,malware_download,hajime,https://urlhaus.abuse.ch/url/2739759/,misa11n
2739761,12/12/2023 6:07,http://92.154.109.85:7798/.i,online,12/16/2023 10:26,malware_download,hajime,https://urlhaus.abuse.ch/url/2739761/,misa11n
2739753,12/12/2023 6:07,http://77.228.189.56:54668/.i,online,12/16/2023 10:29,malware_download,hajime,https://urlhaus.abuse.ch/url/2739753/,misa11n
2739742,12/12/2023 6:06,http://185.81.157.244:222/r.jpg,online,12/16/2023 10:46,malware_download,AsyncRAT,https://urlhaus.abuse.ch/url/2739742/,abus3reports
2739743,12/12/2023 6:06,http://185.81.157.150:222/d.jpg,online,12/16/2023 10:36,malware_download,None,https://urlhaus.abuse.ch/url/2739743/,abus3reports
2739744,12/12/2023 6:06,http://185.81.157.150:222/xx.txt,online,12/16/2023 10:49,malware_download,None,https://urlhaus.abuse.ch/url/2739744/,abus3reports
2739747,12/12/2023 6:06,http://185.81.157.246:222/d.jpg,online,12/16/2023 10:38,malware_download,None,https://urlhaus.abuse.ch/url/2739747/,abus3reports
2739730,12/12/2023 6:06,http://185.81.157.244:222/91.jpg,online,12/16/2023 10:42,malware_download,AsyncRAT,https://urlhaus.abuse.ch/url/2739730/,abus3reports
2739733,12/12/2023 6:06,http://185.81.157.244:222/coderxo.jpg,online,12/16/2023 10:23,malware_download,AsyncRAT,https://urlhaus.abuse.ch/url/2739733/,abus3reports
2739735,12/12/2023 6:06,http://185.81.157.244:222/9X.jpg,online,12/16/2023 10:45,malware_download,AsyncRAT,https://urlhaus.abuse.ch/url/2739735/,abus3reports
2739739,12/12/2023 6:06,http://185.81.157.244:222/gen.txt,online,12/16/2023 10:27,malware_download,AsyncRAT,https://urlhaus.abuse.ch/url/2739739/,abus3reports
2739740,12/12/2023 6:06,http://185.81.157.244:222/n.txt,online,12/16/2023 10:48,malware_download,AsyncRAT,https://urlhaus.abuse.ch/url/2739740/,abus3reports
2739729,12/12/2023 6:06,http://185.81.157.244:222/geen.txt,online,12/16/2023 10:43,malware_download,AsyncRAT,https://urlhaus.abuse.ch/url/2739729/,abus3reports
2739719,12/12/2023 4:26,http://223.13.85.146:61627/.i,online,12/16/2023 10:36,malware_download,hajime,https://urlhaus.abuse.ch/url/2739719/,geenensp
2739713,12/12/2023 3:50,http://cms-sh.de/1/stub.exe,online,12/16/2023 10:41,malware_download,"32,exe,Neshta",https://urlhaus.abuse.ch/url/2739713/,zbetcheckin
2739703,12/12/2023 2:31,http://113.26.59.207:54504/.i,online,12/16/2023 10:38,malware_download,hajime,https://urlhaus.abuse.ch/url/2739703/,geenensp
2739686,12/12/2023 0:03,http://45.164.141.103:55702/Mozi.m,online,12/16/2023 10:39,malware_download,Mozi,https://urlhaus.abuse.ch/url/2739686/,Gandylyan1
2739681,12/11/2023 23:09,http://189.173.214.33:28244/.i,online,12/16/2023 10:49,malware_download,hajime,https://urlhaus.abuse.ch/url/2739681/,geenensp
2739673,12/11/2023 20:55,http://schleswig-flensburg.freifunk.net/wp-includes/RLFpwMqdEhOYvtlzwJxG45.bin,online,12/16/2023 10:41,malware_download,None,https://urlhaus.abuse.ch/url/2739673/,anonymous
2739671,12/11/2023 20:38,http://5.42.65.125/newplayer.exe,online,12/16/2023 10:49,malware_download,"32,Amadey,exe",https://urlhaus.abuse.ch/url/2739671/,zbetcheckin
2739667,12/11/2023 19:35,http://172.105.29.23:1338/miner.py,online,12/16/2023 10:46,malware_download,None,https://urlhaus.abuse.ch/url/2739667/,abus3reports
2739665,12/11/2023 19:35,http://rackoon.net/wp-includes/fonts/QHgYezXTHuQIsnykxY64.bin,online,12/16/2023 10:26,malware_download," AgentTesla, CloudEyE, encrypted,GuLoader",https://urlhaus.abuse.ch/url/2739665/,Xev
2739666,12/11/2023 19:35,http://14.225.219.63/Builder.exe,online,12/16/2023 10:48,malware_download,None,https://urlhaus.abuse.ch/url/2739666/,abus3reports
2739664,12/11/2023 19:35,http://134.65.48.134:1338/miner.py,online,12/16/2023 10:50,malware_download,None,https://urlhaus.abuse.ch/url/2739664/,abus3reports
2739658,12/11/2023 19:35,http://158.180.47.184:1338/keylogger.py,online,12/16/2023 10:24,malware_download,None,https://urlhaus.abuse.ch/url/2739658/,abus3reports
2739659,12/11/2023 19:35,http://158.180.47.184:1338/miner.py,online,12/16/2023 10:24,malware_download,None,https://urlhaus.abuse.ch/url/2739659/,abus3reports
2739660,12/11/2023 19:35,http://172.105.29.23:1338/keylogger.py,online,12/16/2023 10:33,malware_download,None,https://urlhaus.abuse.ch/url/2739660/,abus3reports
2739661,12/11/2023 19:35,http://134.65.48.134:1338/keylogger.py,online,12/16/2023 10:47,malware_download,None,https://urlhaus.abuse.ch/url/2739661/,abus3reports
2739662,12/11/2023 19:35,http://185.81.157.213:222/S7.jpg,online,12/16/2023 10:48,malware_download,None,https://urlhaus.abuse.ch/url/2739662/,abus3reports
2739663,12/11/2023 19:35,http://185.81.157.213:222/ko.jpg,online,12/16/2023 10:46,malware_download,None,https://urlhaus.abuse.ch/url/2739663/,abus3reports
2739650,12/11/2023 19:35,http://185.81.157.213:222/gex.txt,online,12/16/2023 10:31,malware_download,None,https://urlhaus.abuse.ch/url/2739650/,abus3reports
2739648,12/11/2023 19:22,http://216.244.203.88:39511/i,online,12/16/2023 10:45,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2739648/,geenensp
2739646,12/11/2023 18:52,http://216.244.203.88:39511/bin.sh,online,12/16/2023 10:34,malware_download,"32-bit,elf,mips,Mozi",https://urlhaus.abuse.ch/url/2739646/,geenensp
2739644,12/11/2023 18:41,http://221.132.33.173/mips,online,12/16/2023 10:35,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739644/,tolisec
2739640,12/11/2023 18:41,http://221.132.33.173/mpsl,online,12/16/2023 10:33,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739640/,tolisec
2739641,12/11/2023 18:41,http://221.132.33.173/ppc,online,12/16/2023 10:43,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739641/,tolisec
2739642,12/11/2023 18:41,http://221.132.33.173/x86,online,12/16/2023 10:31,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739642/,tolisec
2739643,12/11/2023 18:41,http://221.132.33.173/x86_64,online,12/16/2023 10:26,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739643/,tolisec
2739634,12/11/2023 18:41,http://221.132.33.173/arm,online,12/16/2023 10:30,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739634/,tolisec
2739635,12/11/2023 18:41,http://221.132.33.173/arm5,online,12/16/2023 10:26,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739635/,tolisec
2739636,12/11/2023 18:41,http://221.132.33.173/sh4,online,12/16/2023 10:45,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739636/,tolisec
2739637,12/11/2023 18:41,http://221.132.33.173/arm7,online,12/16/2023 10:30,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739637/,tolisec
2739638,12/11/2023 18:41,http://221.132.33.173/arm6,online,12/16/2023 10:50,malware_download,"elf,mirai",https://urlhaus.abuse.ch/url/2739638/,tolisec
