,url_length,url_ip_in_domain,url_domain_entropy,url_is_digits_in_domain,url_query_length,url_number_of_parameters,url_number_of_digits,url_string_entropy,url_is_https,url_path_length,url_host_length,url_number_of_subdirectories,url_domain_len,url_num_subdomain,url_has_port,url_number_of_fragments,url_is_encoded,url_number_of_letters,url_num_periods,url_num_of_hyphens,url_num_underscore,url_num_equal,url_num_forward_slash,url_num_question_mark,url_num_semicolon,url_num_open_parenthesis,url_num_close_parenthesis,url_num_mod_sign,url_num_ampersand,url_num_at,has_secure_in_string,has_account_in_string,has_webscr_in_string,has_login_in_string,has_ebayisapi_in_string,has_signin_in_string,has_banking_in_string,has_confirm_in_string,has_blog_in_string,has_logon_in_string,has_signon_in_string,has_loginasp_in_string,has_loginphp_in_string,has_loginhtm_in_string,has_exe_in_string,has_zip_in_string,has_rar_in_string,has_jpg_in_string,has_gif_in_string,has_viewerphp_in_string,has_linkeq_in_string,has_getImageasp_in_string,has_plugins_in_string,has_paypal_in_string,has_order_in_string,has_dbsysphp_in_string,has_configbin_in_string,has_downloadphp_in_string,has_js_in_string,has_payment_in_string,has_files_in_string,has_css_in_string,has_shopping_in_string,has_mailphp_in_string,has_jar_in_string,has_swf_in_string,has_cgi_in_string,has_php_in_string,has_abuse_in_string,has_admin_in_string,has_bin_in_string,has_personal_in_string,has_update_in_string,has_verification_in_string
has_secure_in_string,0.05012888020837854,-0.008326641567418679,0.010516282053422863,0.04878983063569327,0.027827634068569577,0.02488404795577388,0.049705357188751714,0.0591662134359792,-0.0003127362187865161,0.07716992401315889,-0.005951740973446948,0.07654925140764783,0.01351951430626571,0.180366082453183,-0.007995134435204406,,-0.002727538257848396,0.04228358982685206,0.1577005739065304,-0.01128420481385968,0.0034116942604603645,0.029687775396082316,0.06230923785122885,0.05701264499022439,0.05770785624587673,-0.0056005192476855144,-0.00602560044345048,-0.006318680003241112,0.018707509607887314,0.009511595010971622,1.0,0.07284480839926108,0.05643476522232769,0.18123006747674694,0.0024283236161714837,0.027604341815060145,0.012801084341989457,0.05890460636914121,0.07524253366938771,0.017445466664437612,0.02938199363963662,0.0036194472569546685,0.062081271151474465,0.03266921216399286,-0.0003063601240978817,-0.001761407180613601,0.0010714031660673136,-0.00467083490634977,0.0002622678343296086,-0.0003060420772703931,-0.005372431660518137,,0.005977505227208856,0.19996597690403187,-0.0025584335521048464,,-0.0005587624062790948,-0.0011314845472853,-0.0005647558097539737,0.013396430134978828,0.005750212800479339,0.028843521612649598,4.174004741328015e-05,0.001653784319284648,-0.0010252972080840592,-0.0006035345832673963,0.05617388743583379,0.0067575391891167794,0.001036547919497722,0.007794662609768063,0.20005759993641284,0.008245444923742877,0.10639640001481966,0.028432952968280245
has_account_in_string,0.09710761330706603,0.04169168413898377,0.01631437966606812,0.0318822252250672,0.0911931554512487,0.0585087590438721,0.0792519198203543,0.0660406330465709,-4.7336321780902815e-05,0.08596612789035386,0.026824532564730722,0.07936116908317496,0.02891003203938889,0.15206764534717432,-0.009197923903612537,,0.015918124083103325,0.08590604252137421,0.19150655266430341,0.0068319247410793885,0.009799167179824927,0.062354546251624225,0.10633921952324923,0.06082965244852453,0.1312550007757963,-0.006211303686665247,-0.006215598896056468,0.005444470821191037,0.060182709987907826,0.0075492810079328685,0.07284480839926108,1.0,0.10746721036629282,0.22255329006521044,-0.0008121828525857338,0.20592068151469006,0.023651666178816685,0.09892184212633756,-0.003097792661196034,0.009887844694902333,0.015449130698536965,0.149619701803567,0.0189622387357181,0.1276975526190984,-0.00894863583238509,-0.0019813616243028512,-0.0014195650387461745,-0.005254102026353459,-0.0012253202895743036,-0.0003442588596205541,-0.007322676455471493,,0.011385420297895668,0.13649562477941313,-0.00354783877783239,,-0.0006285374563528471,-0.0012727778591783985,-0.0027265687449608313,0.02978768261759731,0.0034525661575317743,0.014492617053799952,0.00017999701036235785,0.00034953956360729083,-0.0011533304530386515,-0.0006789005264580889,0.03754195652203016,0.023305297283119236,0.0026829078943564548,0.02274952283958203,0.013937351734241456,0.03575368758494354,0.1561836426816675,0.12247307864572377
has_webscr_in_string,0.15265024799894583,-0.006348453150849494,0.02313381511515213,0.0006510950241805605,0.10555961340202666,0.03604186051740517,0.2705437378756827,0.14235486462134161,-0.027980147604656846,0.2191845841645287,-0.04311301603457717,0.0847469899269119,0.021337006782919162,0.3863028524814165,-0.009662157524042612,,-0.0059614006113744905,0.10851027065732889,0.29414113875588827,0.008362531699959836,0.03088395564951348,0.05347747163241333,0.04197422090958494,0.07365564095672297,0.09069379106215929,-0.007113635209236241,-0.007120141365725282,-0.006868462409303343,0.023568138607093014,0.0010538855368487955,0.05643476522232769,0.10746721036629282,1.0,0.33441439616824836,-0.0009385685800401533,0.03721928492981915,-0.0032474654808211777,0.11797896863204503,-0.00763576088489166,-0.002190425730267035,0.015468462858592255,-0.0022167206542202736,0.030728681032434698,0.01315502750379147,-0.00973772042797381,-0.002081364047661771,-0.0014912127088377743,-0.0052510157380895005,-0.0012871641230498706,-0.000361634143265164,-0.007499223232901911,,0.021772007139379757,0.4457043763033616,-0.003822537806158689,,-0.0006602607258641399,-0.0013370169504952777,-0.005655086058608941,-0.00027988734145432866,0.005917196175634278,0.02472366194607767,-0.0012582278969859456,-0.0023751134444795373,-0.0012115408467511602,-0.0007131656989700893,0.33516418436896467,0.10824037630739314,-0.0015057647720092666,0.005448411358195573,0.2221064526604781,0.0028741937705926263,0.11832515239816557,0.03516804080467343
has_login_in_string,0.21975596278637088,0.011857365904762425,-0.0035345456988237,0.01744033139940758,0.28443791365969506,0.10291909737478852,0.2476233099143021,0.1861249743511591,0.0006796137909006857,0.13259544070436882,-0.0049632556283775685,0.08657557251428565,0.003042425052539114,0.2943295548823233,-0.01722942050935834,,0.11385988544309185,0.18161691387496962,0.3855824568980588,0.011543403488608163,0.03337567833923037,0.11185816163376743,0.17838297877980522,0.24824336077057818,0.2014131949718657,-0.010112917352149031,-0.01041497419809111,0.013189578942043857,0.07225229308658129,0.027046927891939528,0.18123006747674694,0.22255329006521044,0.33441439616824836,1.0,2.61465398120952e-05,0.05345443119637184,0.009599596862081028,0.0823593881301831,0.027643594509769356,0.013473397944096825,0.010105969491352122,0.12198548909431718,0.3210221377344926,0.43763556799443215,-0.017542130991226576,-0.0034073026087646993,-0.0027257129412176493,-0.009637974561166813,0.00021515225146642768,0.0016236130846101846,-0.013520081105367952,,0.03392026725412242,0.2717873628432728,-0.006429385364565138,,-0.0012068574753955337,-0.0024438662459044472,0.01671989277576797,0.006617709101345896,0.003070035397473505,0.04440866829592877,-0.002142387901691509,-0.0029491533670802273,-0.002214514767230753,-0.001303559823085441,0.18574020287554605,0.06433381825104813,-0.0005570784197446541,0.042635957528750795,0.1241306365979088,0.004110201451913825,0.09645845307412258,0.03894065557449216
has_ebayisapi_in_string,0.022159265900009537,0.0018257992896535047,0.005567908062233641,0.011367148628602143,0.027358455402554258,0.03014656365473497,0.008735667853717476,0.016766473050006506,-0.002975891017382122,0.017534495862103882,-0.006003881377057575,0.005397386263878733,0.004379839855109218,0.0054618331071306465,-0.0017220771110581885,,0.013214607678357413,0.02082640548861337,0.04933454542984503,0.003288456724643458,-0.0019064871461843154,0.027038895511719733,0.008083258674388742,0.03488067588111368,0.038922724877181875,-0.0012678564119618582,-0.0012690159980215216,0.003360788764203258,0.03413454235649973,0.011580733929624772,0.0024283236161714837,-0.0008121828525857338,-0.0009385685800401533,2.61465398120952e-05,1.0,0.2169320541845165,-0.0005787926722947654,-0.0010014783459183028,-0.002595462297164321,-0.00048679415781195944,-0.0002922593301702076,-0.0003950840059007295,0.003193341609878993,-0.001417404763563214,-0.001735544615285968,-0.000370959527138615,-0.0002657774174368943,-0.000983696857417384,-0.00022941003279689653,-6.445370810240318e-05,-0.0013709847621917635,,0.003567170045826043,-0.0009094156776875129,0.000881195080344912,,-0.00011767763882052174,-0.00023829525463804366,-0.0010526037017672086,0.0052284875096781855,0.0004545591938633939,0.003824575959818813,-0.0004383313501883726,-0.00042331420169119466,-0.00021593176845964638,-0.00012710684166887954,-0.00039655938842038916,0.006902998999063381,-0.00026837101776310863,0.008896673273096154,-0.0009124542557462802,-0.000857684544203344,-0.001433313480054571,-0.0006947133525981243
has_signin_in_string,0.0802544520171243,0.06024940932759483,0.008204029407749969,0.02808812876126238,0.10988224440914315,0.09928861650447074,0.05385027867802336,0.05006481873201922,0.010612399809331341,0.0271935228083318,0.027284236201128968,0.056638318521007036,0.013370790938399458,0.034468700004409936,-0.004888154754618648,,0.022620294235809926,0.07207079210124212,0.0947903482007812,0.0013469033263509634,0.013190718138521386,0.09512957944984066,0.07572682922790878,0.05076322856978733,0.21957579013983794,-0.0038093652949066086,-0.0038128493541818823,0.008332183063213313,0.11194617740598813,0.0007289942929458447,0.027604341815060145,0.20592068151469006,0.03721928492981915,0.05345443119637184,0.2169320541845165,1.0,-0.0017390239919788332,0.007253104419786882,-0.007473091009542655,-0.001462607873444093,0.04921205516708185,-0.0011870581608859091,0.010529713592416116,0.00440059774844767,-0.005214567961211083,-0.0011145744385282134,-0.0007985472649756517,-0.001960687238597185,-0.0006892788560240718,-0.00019365577715018962,-0.004119221801195606,,0.03190409410534639,0.056853914798274154,-0.002546745391951816,,-0.000353570884746948,-0.0007159751407136609,-0.0017673489380652572,0.005169354212710939,0.0018504953040870116,0.022050989896387558,-0.001316997900805952,-0.0012718778037871458,-0.00064878244655886,-0.00038190159929021774,-0.0029129336038334975,0.006481688204784131,-0.000806339922707511,0.02629539235092405,-0.0022054727031822394,0.0019839725224338745,0.063523570889631,0.047143584073699965
has_banking_in_string,0.01305589928632745,-0.0035854051786167497,0.003812179757767922,0.006011847861623924,0.002553635476245513,-0.0024773949120441728,0.0024810071018666565,0.013120101276873814,0.0012001885513424335,0.02106787678656521,0.005526033487067357,0.027547591454716046,0.00944429047750022,0.0013239061330907532,-0.002688199331201216,,-0.0020283673967157554,0.014313052436221607,0.008190508657102831,0.00826544530377542,-0.0010749517882296892,-0.0024324604483139576,0.0312899269816947,0.0018509371960124688,-0.0014112919178612647,-0.002323666826109111,-0.002325792060191772,-0.002259642867278404,-0.0037442709956925168,-0.001519886081314222,0.012801084341989457,0.023651666178816685,-0.0032474654808211777,0.009599596862081028,-0.0005787926722947654,-0.0017390239919788332,1.0,0.02615361537286666,-0.004851903389242164,0.013878759782666226,0.010393704422653836,0.0033192479812312638,0.005799099855409579,0.008171828937699188,-0.003180823482630708,-0.000679876947348688,-0.0004871041879824704,-0.00180287273303406,-0.00042045177810148213,-0.00011812768537843843,-0.001926902285560206,,0.009783419761155484,-0.0033751987458888726,-0.0006094905550203152,,-0.00021567396979833863,-0.0004367361893645442,0.0003541350356298609,0.011598923448147704,0.006924535215691434,0.004355572848899174,0.0028414716913045717,-0.0007758301004832024,-0.0003957494573824097,-0.00023295536353397828,-0.001490344827506382,-0.005040704767827429,-0.0004918576150909104,0.011598832526567402,-0.0016723026869728491,0.22513989351097116,0.005782222578610545,0.004481328474337513
has_confirm_in_string,0.06805687495529864,-0.005246944065824796,0.015189713640974661,-0.0009415204219031205,0.03446361007198818,0.0022332447801165743,0.11601541103700756,0.04559632587487588,0.006055170205022749,0.10451719215226518,-0.0015032542245109284,0.050917747279114,0.020922403183597685,0.168453582559847,-0.005461034497874885,,-0.00021791330558245477,0.050420560964018694,0.11893387788640307,0.005823425388313751,0.014261173435509844,0.005814061401169716,0.0362202715941516,0.009956096673266045,0.008657399632631338,-0.003707727859475906,-0.003710345504475652,-0.0039041649193284713,0.00036334348993329166,-0.0021937799710915235,0.05890460636914121,0.09892184212633756,0.11797896863204503,0.0823593881301831,-0.0010014783459183028,0.007253104419786882,0.02615361537286666,1.0,-0.007462766504386198,0.01081310704917748,-0.0009268099983075624,-8.201774131692219e-05,0.02213750179327405,0.004696955605884859,-0.00469689548441707,0.0013174979867953789,-0.0008428308094096341,-0.003119490085148622,0.007335616004335516,-0.00020439498394289997,-0.004347653792221487,,0.01605476613474852,0.19508464787821791,0.0033259733070358528,,-0.0003731782050296513,-0.0007556796370509799,-0.0033380068122555433,0.00836380045042283,0.011121357625386814,0.0040746099232681085,0.0007209021020915526,-0.001342409955995231,-0.0006847607631348407,-0.00040308000310339915,0.12424451198131745,0.03667712178698546,-0.0008510556100089942,0.013802865302310136,0.040291578667810274,0.003223843341887645,0.06363787107089047,0.02712566733279669
has_blog_in_string,0.015943620675989194,-0.01910325914614477,0.014537410404334735,-0.034410452056840464,0.0027609944721252826,0.024928630104277764,-0.011448380381052012,0.044691642980756244,-0.027016001159117044,0.0402407690883333,-0.01835610811437817,0.02317268459282642,-0.01992024342421949,-0.011645674034077177,-0.016816112594539537,,-0.014873872988343856,0.018885410212839387,0.029102121776043155,0.049578749837290687,-0.0058015998332889025,0.02623009806384747,0.007928244734804583,0.004514687719890915,0.011404771026054214,-0.011754609556114461,-0.011868504518926145,-0.005728360460612809,0.0312979543195493,-0.006353082481674275,0.07524253366938771,-0.003097792661196034,-0.00763576088489166,0.027643594509769356,-0.002595462297164321,-0.007473091009542655,-0.004851903389242164,-0.007462766504386198,1.0,-0.0025347491213720316,-0.0012708082389946466,-0.0034675518689843243,-0.008962465563035166,-0.008367411245826495,-0.015871384248466954,-0.0023749723706793374,-0.0025953210503788897,-0.007876396116553516,-0.002240192914159865,-0.0006293915676746946,-0.01282203028554292,,0.004086982764322754,-0.016595306175745204,-0.0028075818200464344,,-0.001149124166135329,-0.0023269572581889387,-0.006897854160155806,-0.0022567780380425124,0.0001911393625494757,0.004151259429640729,-0.0018165430199989375,-0.004133670456912685,-0.0021085774311952864,0.0011849840150691584,-0.013504022929810624,0.0026084021486004806,-0.00032204468904694185,-0.0039689109957277,-0.008401861889020461,-0.004231003780247963,-0.007175206795555275,-0.0045610995721337665
has_logon_in_string,0.01550982842795731,-0.003015508623181935,0.010675650679407265,-0.0011434900473339276,0.01695380462057922,0.004423642437228998,-0.00335939779087772,0.012725247420047825,0.008301632811555661,0.007758098010802979,0.009793812639809805,0.02335925715041695,0.01002378057128705,0.014726013341473497,-0.002654475456219056,,-0.0020054472688569628,0.017623179813769117,0.028644227322403796,-0.0028012116870027356,0.00011550575141487696,0.02694299612123979,0.034050692571090224,0.0149808601902099,0.01381523013999896,-0.0019543223157380113,-0.0019561097459958486,-0.002180849358389925,0.0008277417301750222,0.0005115731372366183,0.017445466664437612,0.009887844694902333,-0.002190425730267035,0.013473397944096825,-0.00048679415781195944,-0.001462607873444093,0.013878759782666226,0.01081310704917748,-0.0025347491213720316,1.0,0.02228346048872191,-0.0006089975820906891,0.0029762854244828685,-0.00016364120621613514,-0.0026752347818028467,-0.000571811188777138,-0.00040967946607803617,-0.0015163079211764924,-0.00035362138986653937,-9.935140832050172e-05,-0.002113288295117028,,0.018135515410422614,0.0004294264589059303,-0.0001845099634493021,,-0.00018139280871281032,-0.00036731741029963485,0.03727774253553706,0.001076101253343015,0.00034545201622361316,0.021182593991935738,-0.0006756606909730338,-0.0006525126845032834,-0.0003328454782387051,-0.00019592734225484774,0.00047595405015868884,0.03114952806873407,-0.0004136773407173225,0.026777161019227586,-0.0014064918529186777,0.03970897771611144,0.027776416489559263,0.007137131882160002
has_signon_in_string,0.013622026214509954,-0.0018104377716753575,0.008862529295066748,0.0002174910961110584,0.004392399947606057,0.0015069982470468542,0.00777012658542272,0.00930453010990811,-8.589857162215893e-05,0.021735243726457645,0.00453013661864373,0.02035719296630417,0.010628319998316637,0.026483057698600772,-0.0015936822707053508,,-0.0021570796953397724,0.013789676643555689,0.030790160481611244,-0.0035341704813435667,-0.0015525220204828491,0.0013499070504130507,0.01975206163361893,0.006003482590069855,0.00824679167554114,-0.0011733274152294986,-0.0011744005447267775,-0.001385329327721484,-1.765156403317985e-05,-0.0007674611468365367,0.02938199363963662,0.015449130698536965,0.015468462858592255,0.010105969491352122,-0.0002922593301702076,0.04921205516708185,0.010393704422653836,-0.0009268099983075624,-0.0012708082389946466,0.02228346048872191,1.0,-0.00036562728323838813,-0.0009622001186427428,-0.0001900770697121786,-0.0016061456630706641,-0.00034330148037724906,-0.00024596155154908093,-0.0009103542642473437,-0.00021230565091575978,-5.9648160482720634e-05,-0.0012687667090410838,,0.007272840635281256,0.015145722269156765,-0.0007844262643915598,,-0.00010890381472610075,-0.0002205284072770305,0.0005319728910933474,-0.00047196076981081324,-0.0009300238646565174,0.011119945295555812,-0.000405650186628573,0.003342297714997165,-0.00019983230069455223,-0.00011762999389067135,0.020956425720376537,0.016009864485480377,-0.0002483617778982157,0.011153281652122291,0.02693025145044512,0.010283482594215942,0.025298130826883095,0.01529942989987367
has_loginasp_in_string,0.010728589155112465,-0.002447398366549702,0.007430558147326102,-0.0012194157813855842,0.021189558213034285,0.012412170516888792,-0.005677514851847022,0.011007715244376697,-0.005931169596000029,0.002148736724937731,-0.008816262692415856,-0.006273479971969117,0.003853614226959923,0.01163067296602803,-0.0021543824632614355,,0.012266159868171677,0.012340723675355287,0.04749997245849784,-0.004611142221989363,-0.006279829948352526,0.01017109588759763,0.008134617308772848,0.029080026250506017,0.03040386873683063,-0.0015861354885471366,-0.001587586173801338,0.001789508951368059,0.00522737549472727,-0.0010374745746825561,0.0036194472569546685,0.149619701803567,-0.0022167206542202736,0.12198548909431718,-0.0003950840059007295,-0.0011870581608859091,0.0033192479812312638,-8.201774131692219e-05,-0.0034675518689843243,-0.0006089975820906891,-0.00036562728323838813,1.0,-0.0001726462214223605,-0.00011339864488072747,-0.002171230811541427,-0.0004640841543710509,-0.0003324974262651412,-0.0012306413256274666,-0.0002870004765641204,-8.063398412087436e-05,-0.001715152887230231,,-0.0012130942141805022,0.0019780565169984885,-0.0010604084758870603,,-0.0001472190994032547,-0.0002981162192877471,-0.00131684634868514,0.0016558856552962773,-9.038281893903959e-05,-0.001158252077231359,-0.0005483688087365871,-0.0005295817978862916,-0.00027013866698722924,-0.00015901538258278623,0.0006867106689156385,-0.007640615214511287,-0.00033574211665886815,0.006585632584826834,-0.0011415141833573685,0.00029302022112934266,0.0031317878518886356,-0.000869112221642206
has_loginphp_in_string,0.04803914493051641,-0.004135987376269455,0.015033055325564013,0.005285449866996552,0.05101429633708335,0.01563035114952028,0.08387604543270392,0.04412391466751516,0.031310145896477994,0.02686417993904774,0.02939054870661726,0.05852852037058497,0.019291001877634766,0.02968105044625442,-0.005408454300793368,,0.0037717805966134897,0.034046670274430854,0.05656718054830215,-0.011798537363133573,0.002523699014903152,0.015937325809047904,0.06543044843508648,0.02334039949423707,0.04468539355438615,-0.0038726883242619975,-0.003875485107182096,-0.0036970313902690926,0.012004822814029212,0.010713786615050973,0.062081271151474465,0.0189622387357181,0.030728681032434698,0.3210221377344926,0.003193341609878993,0.010529713592416116,0.005799099855409579,0.02213750179327405,-0.008962465563035166,0.0029762854244828685,-0.0009622001186427428,-0.0001726462214223605,1.0,-0.004350213313580181,-0.005195660649788873,-1.9929770450370455e-05,-0.0008750141952402613,-0.0027843700929929493,0.0011868343990965849,-0.00021219978006168389,-0.004513668391938211,,0.03366900191004461,0.057564868766287525,-0.0012103844374472376,,-0.00038742796669233163,-0.0007845351665974216,-0.002191399648463553,0.0184278367579956,0.0011383147528702241,0.009495808847985319,-0.0014431103941504664,-0.0013936697071508584,-0.0007109082646210156,-0.0004184715610716928,0.027337658431115838,0.15422496540496847,0.0007767173553477831,0.052117359754572525,0.01070178728132299,0.0013410041687721246,0.027501272548070554,0.016336721850902413
has_loginhtm_in_string,0.15647877932719975,-0.008102084178046743,-0.008026564022823202,-0.011260136430377994,0.24635058271978139,0.05960504109155808,0.10733411336301224,0.10073308484509748,-0.01405914565556659,0.049028313639919816,-0.01153067735861899,0.03604485460434405,0.0037638608254608502,0.06896019476193756,-0.007729070072077335,,0.15321115520058837,0.15293927618332512,0.11238863651423744,0.04912614196815343,0.06714519208692006,0.06231050189520428,0.03527786046882108,0.0851246986761518,0.12927843797865782,-0.005690425235002926,-0.005695629718502446,0.013681020550735301,0.04324979765230481,0.030276873966163638,0.03266921216399286,0.1276975526190984,0.01315502750379147,0.43763556799443215,-0.001417404763563214,0.00440059774844767,0.008171828937699188,0.004696955605884859,-0.008367411245826495,-0.00016364120621613514,-0.0001900770697121786,-0.00011339864488072747,-0.004350213313580181,1.0,-0.007789515265387653,-0.0016649499379254476,-0.0011928689312195404,-0.0044150531308030354,-0.001029643915094667,-0.00028928276389585594,-0.00615328850647078,,0.008190173516191364,0.03966186077546884,-0.003029289472433251,,-0.0005281637567330525,-0.0010695227926288118,-0.004099446499696511,-0.0003594907461433236,-0.001238928004843304,0.010752032353752798,-0.00047109633570998255,-0.0018999295132413685,-0.0009691504279890854,-0.0005704841435907313,-0.00016769699581948436,-0.029145555807892756,1.692776043990703e-05,0.011398031214198644,-0.0008542734255556647,-0.0030834958196895032,0.00852573967027245,0.00018919211683908894
has_exe_in_string,-0.007943358916537677,0.0288381002902119,-0.0507608876369204,-5.1946786045697384e-05,-0.02837874902235409,-0.03463226171680146,0.030079347386838564,0.06168326276072439,0.2570687086530858,-0.03314513498221298,0.09091712580164933,-0.010340221130090513,-0.05868373029214348,-0.01327824954946916,-0.0026966707882262594,,-0.014611530594292963,-0.017014973066485917,0.035069678024030056,-0.03276815674161036,-0.020154705786918907,-0.034901424144479186,0.05715242271568546,-0.04472254772152074,-0.006974763220590682,-0.006240883198152932,-0.006244794550258853,-0.007481733309558929,-0.026998143818705096,0.00354559091118249,-0.0003063601240978817,-0.00894863583238509,-0.00973772042797381,-0.017542130991226576,-0.001735544615285968,-0.005214567961211083,-0.003180823482630708,-0.00469689548441707,-0.015871384248466954,-0.0026752347818028467,-0.0016061456630706641,-0.002171230811541427,-0.005195660649788873,-0.007789515265387653,1.0,0.0023059336947101774,0.0005602825768102296,-0.004858462097579148,-0.0012607499272205658,-0.0003542129644833089,-0.007534408665919602,,0.0027248298207391878,-0.011928964012497496,0.012485783746427425,,-0.0006467113611801642,0.004325072666118381,-0.005528737070937077,-0.0006950446287789666,0.025836156332188002,-0.0030525005977765285,-0.0024089016993330795,-0.001691747049434243,-0.0011866785338508826,-0.000698530658967106,-0.007844606706406122,-0.0364113247547409,-0.0014748646211672535,-0.002487374644813796,-0.005014500117973151,-0.004713506700205922,-0.0022206681441401185,-0.0038178792707932777
has_zip_in_string,0.007699120350163188,0.000278170236675399,0.0034008485616715063,-0.0013887145771953658,-0.0038952196615104546,-0.006052268546523957,0.012923112958000556,0.016815407485792112,0.04676046515046948,0.012094444844991243,0.015521616797767866,0.020565860760651908,0.0010630456857908894,-0.001956297486486039,0.00016612911892227943,,0.004432026343347725,0.005268876462412985,0.010444065388556667,-0.003744183756506085,0.00671871518400673,-0.00613223326423852,0.02873490860178078,-0.006866044066421975,-0.001558511414150316,0.0027226712946357375,0.0027355734305357904,-0.0005855328052700662,-0.0051348818367782465,-0.0009741246719546688,-0.001761407180613601,-0.0019813616243028512,-0.002081364047661771,-0.0034073026087646993,-0.000370959527138615,-0.0011145744385282134,-0.000679876947348688,0.0013174979867953789,-0.0023749723706793374,-0.000571811188777138,-0.00034330148037724906,-0.0004640841543710509,-1.9929770450370455e-05,-0.0016649499379254476,0.0023059336947101774,1.0,-0.0003121945869231623,-0.001155496343597166,-0.00026947575574986566,-7.571034052008283e-05,-0.0016104228329031252,,0.004011333071363509,-0.002627901787601082,0.007836064943427767,,-0.00013822965922373365,-0.00027991275295290695,-0.0012364375462600098,0.004286808747975611,6.219633530815094e-05,0.0016088742099129633,-0.0005148845079737428,-0.0004972446628843793,-0.00025364355597988394,-0.00014930564196389482,-0.0016767253165182385,-0.007285302719846684,-0.0003152411511884703,0.0007710687396080292,-0.0010718114511238462,-0.0010074763859556346,6.465954574067894e-05,0.1319844048687588
has_rar_in_string,0.00821268812968976,-0.001646392178842913,-0.0003730907178966925,-0.0032245337663407013,0.005809272359105614,-0.0018499284997325095,0.010954504777161547,0.011325321496321171,0.01693616950149324,0.006533994437268465,0.005901035466893124,0.0043963669392505095,-0.0034802029831111354,-0.001793516722430534,-0.0014492771124752558,,0.0024852117093595236,0.006061987890775362,0.036800097235308325,-0.005081719932248338,0.0037048328703443074,-0.0019444991868093734,0.010853576650165904,0.005444955334779336,-0.0009458195233331863,0.004810589646364421,0.004829518884117444,-0.0002155563104131847,-0.004445017996295861,-0.0006979207181190269,0.0010714031660673136,-0.0014195650387461745,-0.0014912127088377743,-0.0027257129412176493,-0.0002657774174368943,-0.0007985472649756517,-0.0004871041879824704,-0.0008428308094096341,-0.0025953210503788897,-0.00040967946607803617,-0.00024596155154908093,-0.0003324974262651412,-0.0008750141952402613,-0.0011928689312195404,0.0005602825768102296,-0.0003121945869231623,1.0,-0.0008278661460129317,-0.0001930684217157009,-5.424338048925851e-05,-0.0011538024776230073,,0.0009807119721595972,-0.0018827847764789842,-0.0007133486092582542,,-9.90359302133171e-05,-0.00020054610582808337,-0.0008858572265329964,-0.0004291959283516878,0.004356476998335942,-0.0007791690912054397,-0.00036889381400466187,-0.00035625558226007526,-0.00018172529434094996,-0.00010697142148095663,-0.0012013055111770885,-0.005378869033190301,-0.0002258574666594211,-0.0009823295869944985,-0.0007679093233061658,-0.0007218158650711596,0.0024532509578391298,-0.000584661485357482
has_jpg_in_string,-0.001203346174610836,-0.0029280415073963963,0.01679255843347771,0.0012761476866668226,-0.007334854173921878,-0.01430897395342598,0.002335463617613832,0.006688192687194966,-0.01152696390129321,-0.022425522285135103,0.057145054971449095,-0.003992645115710151,0.019840032372216487,-0.005999262676041081,-0.0009499785596684579,,0.008534008638750217,-0.003425560982305309,0.04045268024769152,-0.018888636777328337,-0.001842910425685126,-0.013900614148275868,0.036175473660911096,-0.01792045459929133,-0.002975913124857563,-0.0014011744510717878,-0.0013961571725894532,0.0020744225089702494,-0.011517343093283706,0.012509261885722125,-0.00467083490634977,-0.005254102026353459,-0.0052510157380895005,-0.009637974561166813,-0.000983696857417384,-0.001960687238597185,-0.00180287273303406,-0.003119490085148622,-0.007876396116553516,-0.0015163079211764924,-0.0009103542642473437,-0.0012306413256274666,-0.0027843700929929493,-0.0044150531308030354,-0.004858462097579148,-0.001155496343597166,-0.0008278661460129317,1.0,-0.000714585917568962,-0.00020076590192486579,-0.004270460155207309,,0.008176791958633349,-0.006754855034911758,-0.002083706584182857,,-0.0003665523363939765,-0.0007422623636457964,-0.0019325930435090868,-0.0006648746460798609,0.02693991625310994,-0.0023741125560820236,-0.0013653518386048257,-0.0013185751448948331,-0.0006726026713645942,-0.00039592322086310283,-0.0017914078274755094,-0.011735106853238161,-0.0008359449133027978,0.010538255652965442,-0.00232500357056714,-0.0021215443516349186,-0.004464606956469248,-0.0021639523453331204
